0.000,781.446,0.537244
0.010,774.069,0.662416
0.020,774.710,0.507066
0.030,391.984,0.633025
0.040,398.689,0.619546
0.050,1205.673,0.690038
0.060,1206.970,0.794219
0.070,1204.277,0.809966
0.080,1201.958,0.807198
0.090,1201.783,0.808028
0.100,1202.393,0.847299
0.110,1201.801,0.861233
0.120,1201.588,0.834611
0.130,1202.645,0.830537
0.140,1195.488,0.703549
0.150,1168.623,0.545656
0.160,1179.171,0.771010
0.170,1195.478,0.736950
0.180,1204.076,0.832187
0.190,1204.049,0.832153
0.200,1201.530,0.801079
0.210,1200.059,0.596094
0.220,998.533,0.265084
0.230,996.979,0.451656
0.240,995.249,0.486774
0.250,993.609,0.599239
0.260,992.187,0.619622
0.270,992.332,0.581226
0.280,992.681,0.591406
0.290,993.524,0.604837
0.300,994.898,0.657987
0.310,996.488,0.792854
0.320,995.694,0.846171
0.330,990.500,0.744789
0.340,992.178,0.492715
0.350,1193.528,0.354684
0.360,1192.300,0.475873
0.370,1188.316,0.254650
0.380,245.941,0.294917
0.390,244.060,0.542339
0.400,241.973,0.506859
0.410,241.781,0.433986
0.420,242.532,0.374608
0.430,488.920,0.404306
0.440,491.289,0.373490
0.450,491.983,0.423538
0.460,245.204,0.448802
0.470,243.934,0.642183
0.480,244.629,0.710246
0.490,244.110,0.522398
0.500,245.110,0.311599
0.510,245.695,0.262750
0.520,246.303,0.295769
0.530,244.839,0.513702
0.540,243.146,0.551750
0.550,241.568,0.321307
0.560,241.105,0.240227
0.570,330.391,0.354869
0.580,331.454,0.513187
0.590,664.033,0.471833
0.600,332.588,0.462037
0.610,332.124,0.519853
0.620,333.570,0.386040
0.630,334.225,0.263839
0.640,332.384,0.378955
0.650,331.056,0.748139
0.660,333.011,0.881697
0.670,334.224,0.930531
0.680,334.816,0.902930
0.690,334.514,0.905230
0.700,335.165,0.824644
0.710,335.584,0.548197
0.720,670.460,0.521760
0.730,664.759,0.552630
0.740,330.664,0.527464
0.750,667.203,0.366817
0.760,1110.624,0.341727
0.770,1103.844,0.591684
0.780,1085.760,0.612669
0.790,1080.744,0.788553
0.800,1078.169,0.821217
0.810,1074.944,0.831562
0.820,1071.274,0.800850
0.830,1069.159,0.806551
0.840,1072.122,0.809795
0.850,1074.604,0.835799
0.860,1077.545,0.833481
0.870,1088.447,0.733909
0.880,1108.677,0.767077
0.890,1112.502,0.806303
0.900,1097.178,0.836035
0.910,1094.893,0.820808
0.920,1097.204,0.769283
0.930,1083.218,0.602830
0.940,895.851,0.744649
0.950,894.997,0.884807
0.960,894.078,0.914807
0.970,893.708,0.912054
0.980,892.998,0.906990
0.990,891.897,0.906017
1.000,890.944,0.907534
1.010,890.475,0.905202
1.020,890.456,0.907773
1.030,890.644,0.902600
1.040,891.011,0.885361
1.050,887.939,0.874420
1.060,885.902,0.822509
1.070,885.822,0.693472
1.080,895.478,0.676282
1.090,896.240,0.812947
1.100,899.097,0.745056
1.110,897.743,0.780753
1.120,894.960,0.626949
1.130,661.436,0.391420
