0.000,497.651,0.298085
0.010,499.222,0.451953
0.020,499.667,0.623568
0.030,334.900,0.570208
0.040,499.768,0.823651
0.050,499.618,0.899496
0.060,499.096,0.913532
0.070,497.925,0.929482
0.080,496.772,0.939967
0.090,496.092,0.930677
0.100,496.782,0.916961
0.110,496.598,0.856671
0.120,495.666,0.832698
0.130,493.927,0.828795
0.140,493.998,0.611884
0.150,496.142,0.635618
0.160,496.848,0.740963
0.170,495.876,0.640101
0.180,495.683,0.507469
0.190,496.214,0.340975
0.200,341.251,0.420450
0.210,338.840,0.706900
0.220,336.020,0.797493
0.230,332.822,0.832667
0.240,331.641,0.900088
0.250,331.071,0.891074
0.260,330.631,0.785013
0.270,330.408,0.831179
0.280,330.061,0.760237
0.290,657.578,0.613992
0.300,658.204,0.780694
0.310,658.063,0.864416
0.320,658.318,0.918851
0.330,659.089,0.882798
0.340,330.104,0.856188
0.350,330.574,0.928961
0.360,331.788,0.845221
0.370,331.107,0.496595
0.380,645.186,0.418333
0.390,630.259,0.389733
0.400,626.903,0.538038
0.410,630.659,0.555924
0.420,624.785,0.771021
0.430,624.955,0.788726
0.440,630.105,0.783870
0.450,626.366,0.908236
0.460,624.494,0.936856
0.470,625.169,0.926109
0.480,623.732,0.902949
0.490,621.702,0.857351
0.500,619.076,0.731921
0.510,622.427,0.837564
0.520,622.382,0.887111
0.530,623.690,0.920992
0.540,624.725,0.926027
0.550,627.314,0.861504
0.560,628.259,0.756553
0.570,628.890,0.594625
0.580,651.565,0.700595
0.590,659.205,0.845532
0.600,660.892,0.868028
0.610,660.587,0.926834
0.620,661.306,0.935691
0.630,661.742,0.923801
0.640,660.424,0.926767
0.650,660.216,0.903132
0.660,660.848,0.911836
0.670,664.011,0.914864
0.680,663.877,0.932492
0.690,663.124,0.929226
0.700,664.074,0.759316
0.710,780.487,0.465493
0.720,783.034,0.671813
0.730,781.678,0.747665
0.740,781.718,0.840492
0.750,782.285,0.865731
0.760,782.980,0.818301
0.770,783.983,0.843551
0.780,785.133,0.867238
0.790,785.982,0.843335
0.800,786.420,0.802797
0.810,785.267,0.345054
0.820,331.987,0.438962
0.830,337.713,0.476200
0.840,780.619,0.330823
0.850,340.600,0.344698
0.860,341.077,0.499553
0.870,339.484,0.509953
0.880,336.407,0.308862
0.890,663.077,0.620231
0.900,661.605,0.761456
0.910,661.170,0.766084
0.920,661.244,0.872644
