0.000,1791.582,0.537206
0.010,1791.831,0.772787
0.020,1790.134,0.848784
0.030,1786.402,0.879847
0.040,1788.232,0.885585
0.050,1792.376,0.851212
0.060,1792.938,0.822604
0.070,1794.772,0.727275
0.080,596.789,0.727290
0.090,599.006,0.540656
0.100,506.288,0.547968
0.110,506.375,0.799376
0.120,505.849,0.795443
0.130,1015.835,0.755513
0.140,1019.024,0.800440
0.150,1020.353,0.786947
0.160,1017.555,0.810468
0.170,1010.421,0.788677
0.180,1005.103,0.712078
0.190,993.773,0.724738
0.200,986.601,0.720010
0.210,988.941,0.700761
0.220,992.157,0.713215
0.230,999.299,0.472389
0.240,499.677,0.216401
0.250,505.501,0.631314
0.260,504.809,0.855856
0.270,504.446,0.885756
0.280,504.468,0.873896
0.290,503.992,0.789226
0.300,503.194,0.796990
0.310,503.221,0.879971
0.320,503.195,0.917986
0.330,502.709,0.906264
0.340,502.380,0.853942
0.350,502.291,0.769233
0.360,502.707,0.821464
0.370,503.289,0.885360
0.380,504.252,0.834011
0.390,506.528,0.714089
0.400,507.484,0.733932
0.410,505.748,0.851396
0.420,504.039,0.881430
0.430,502.257,0.846676
0.440,501.356,0.728605
0.450,502.319,0.777068
0.460,502.527,0.838029
0.470,503.781,0.650818
0.480,1510.645,0.616001
0.490,1513.531,0.614205
0.500,1513.373,0.630757
0.510,1513.030,0.554296
0.520,504.439,0.578220
0.530,505.133,0.645724
0.540,504.800,0.621390
0.550,503.894,0.487799
0.560,1503.142,0.608988
0.570,1501.404,0.813430
0.580,1501.086,0.709553
0.590,1500.956,0.710738
0.600,500.918,0.646447
0.610,502.071,0.753746
0.620,501.870,0.612743
0.630,1496.440,0.732534
0.640,1501.664,0.809916
0.650,1511.951,0.805604
0.660,1518.382,0.659258
0.670,1519.311,0.317437
0.680,302.473,0.402982
0.690,301.743,0.642837
0.700,302.060,0.621274
0.710,302.771,0.469841
0.720,1513.556,0.295030
0.730,1510.189,0.334156
0.740,1511.027,0.246836
0.750,301.525,0.196852
0.760,299.125,0.389098
0.770,298.244,0.386732
0.780,298.619,0.361735
0.790,299.058,0.401409
0.800,299.492,0.319628
0.810,1784.590,0.409733
0.820,1779.863,0.477804
0.830,1775.160,0.547674
0.840,1774.642,0.596342
0.850,1774.299,0.576770
0.860,1774.538,0.584674
0.870,1773.750,0.676754
0.880,1772.744,0.804057
0.890,1770.291,0.869237
0.900,1766.268,0.919350
0.910,1764.649,0.936893
0.920,1764.938,0.916347
0.930,1768.192,0.787372
0.940,1773.234,0.679797
0.950,1772.918,0.588399
0.960,1772.907,0.490008
0.970,1773.832,0.546449
0.980,1774.546,0.703795
0.990,1774.566,0.744705
1.000,1774.577,0.768809
1.010,1774.681,0.838639
1.020,1772.680,0.852904
1.030,1769.979,0.863262
1.040,1769.099,0.826605
1.050,1770.075,0.591782
1.060,884.190,0.391463
1.070,298.273,0.450522
1.080,300.177,0.300782
1.090,501.898,0.575722
1.100,500.987,0.725409
1.110,499.749,0.671645
1.120,1493.655,0.794222
1.130,1493.503,0.868312
1.140,1495.434,0.827574
1.150,1498.363,0.784049
1.160,1501.777,0.755671
1.170,1503.687,0.685001
1.180,1503.951,0.686370
1.190,1505.042,0.707923
1.200,1505.677,0.669216
1.210,1505.129,0.653140
1.220,1505.176,0.678919
1.230,1504.813,0.670307
1.240,1503.781,0.610958
