time,ref_freq,est_freq,confidence
0.0,416.29909868640596,0.0,0.723
0.001,416.29909868640596,0.0,0.732
0.002,416.29909868640596,0.0,0.745
0.003,416.29909868640596,0.0,0.757
0.004,416.29909868640596,0.0,0.761
0.005,416.29909868640596,0.0,0.767
0.006,416.29909868640596,0.0,0.778
0.007,416.29909868640596,0.0,0.787
0.008,416.29909868640596,0.0,0.793
0.009,416.29909868640596,0.0,0.799
0.01,416.29909868640596,0.0,0.811
0.011,416.29909868640596,0.0,0.816
0.012,416.29909868640596,0.0,0.818
0.013,416.29909868640596,0.0,0.823
0.014,416.29909868640596,0.0,0.83
0.015,416.29909868640596,0.0,0.836
0.016,416.29909868640596,0.0,0.839
0.017,416.29909868640596,0.0,0.845
0.018,416.29909868640596,0.0,0.851
0.019,416.29909868640596,0.0,0.856
0.02,416.29909868640596,0.0,0.861
0.021,416.29909868640596,0.0,0.865
0.022,416.29909868640596,0.0,0.869
0.023,416.29909868640596,0.0,0.87
0.024,416.29909868640596,0.0,0.876
0.025,416.29909868640596,0.0,0.88
0.026,416.29909868640596,0.0,0.883
0.027,416.29909868640596,0.0,0.882
0.028,416.29909868640596,0.0,0.883
0.029,416.29909868640596,0.0,0.886
0.03,416.29909868640596,0.0,0.884
0.031,416.29909868640596,0.0,0.885
0.032,416.29909868640596,0.0,0.884
0.033,416.29909868640596,0.0,0.887
0.034,416.29909868640596,0.0,0.887
0.035,416.29909868640596,0.0,0.886
0.036,416.29909868640596,0.0,0.889
0.037,416.29909868640596,0.0,0.888
0.038,416.29909868640596,0.0,0.889
0.039,416.29909868640596,0.0,0.889
0.04,416.29909868640596,0.0,0.89
0.041,416.29909868640596,0.0,0.889
0.042,416.29909868640596,0.0,0.886
0.043,416.29909868640596,0.0,0.888
0.044,416.29909868640596,0.0,0.883
0.045,416.29909868640596,0.0,0.881
0.046,416.29909868640596,0.0,0.877
0.047,416.29909868640596,0.0,0.873
0.048,416.29909868640596,0.0,0.871
0.049,416.29909868640596,0.0,0.872
0.05,416.29909868640596,0.0,0.876
0.051,416.29909868640596,0.0,0.879
0.052,416.29909868640596,0.0,0.882
0.053,416.29909868640596,0.0,0.884
0.054,416.29909868640596,0.0,0.886
0.055,416.29909868640596,0.0,0.889
0.056,416.29909868640596,0.0,0.891
0.057,416.29909868640596,0.0,0.891
0.058,416.29909868640596,0.0,0.892
0.059,416.29909868640596,0.0,0.892
0.06,416.29909868640596,0.0,0.891
0.061,416.29909868640596,0.0,0.889
0.062,416.29909868640596,0.0,0.886
0.063,416.29909868640596,0.0,0.889
0.064,416.29909868640596,0.0,0.891
0.065,416.29909868640596,0.0,0.893
0.066,416.29909868640596,0.0,0.897
0.067,416.29909868640596,0.0,0.898
0.068,416.29909868640596,0.0,0.899
0.069,416.29909868640596,425.908,0.9
0.07,416.29909868640596,426.082,0.903
0.071,416.29909868640596,426.249,0.904
0.072,416.29909868640596,426.405,0.903
0.073,416.29909868640596,426.549,0.904
0.074,416.29909868640596,426.677,0.904
0.075,416.29909868640596,426.781,0.903
0.076,416.29909868640596,426.898,0.902
0.077,416.29909868640596,426.988,0.901
0.078,416.29909868640596,427.406,0.903
0.079,416.29909868640596,427.473,0.903
0.08,416.29909868640596,427.53,0.904
0.081,416.29909868640596,427.575,0.905
0.082,416.29909868640596,427.589,0.904
0.083,416.29909868640596,427.617,0.904
0.084,416.29909868640596,427.628,0.904
0.085,416.29909868640596,427.617,0.905
0.086,416.29909868640596,427.59,0.903
0.087,416.29909868640596,427.553,0.901
0.088,416.29909868640596,427.509,0.9
0.089,416.29909868640596,0.0,0.899
0.09,416.29909868640596,0.0,0.899
0.091,416.29909868640596,426.968,0.902
0.092,416.29909868640596,426.866,0.904
0.093,416.29909868640596,426.753,0.905
0.094,416.29909868640596,426.622,0.908
0.095,416.29909868640596,426.491,0.91
0.096,416.29909868640596,426.34,0.914
0.097,416.29909868640596,426.186,0.916
0.098,416.29909868640596,426.032,0.919
0.099,416.29909868640596,425.873,0.922
0.1,416.29909868640596,425.709,0.923
0.101,416.29909868640596,425.529,0.925
0.102,416.29909868640596,425.358,0.926
0.103,416.29909868640596,425.181,0.927
0.104,416.29909868640596,425.001,0.927
0.105,416.29909868640596,424.826,0.926
0.106,416.29909868640596,424.657,0.925
0.107,416.29909868640596,424.492,0.923
0.108,416.29909868640596,423.986,0.925
0.109,416.29909868640596,423.827,0.928
0.11,416.29909868640596,423.667,0.931
0.111,416.29909868640596,423.515,0.933
0.112,416.29909868640596,423.375,0.934
0.113,416.29909868640596,423.244,0.934
0.114,416.29909868640596,423.123,0.935
0.115,416.29909868640596,422.998,0.934
0.116,416.29909868640596,422.898,0.934
0.117,416.29909868640596,422.807,0.932
0.118,416.29909868640596,422.73,0.932
0.119,416.29909868640596,422.664,0.93
0.12,416.29909868640596,422.608,0.929
0.121,416.29909868640596,422.569,0.928
0.122,416.29909868640596,422.533,0.927
0.123,416.29909868640596,422.521,0.927
0.124,416.29909868640596,422.523,0.925
0.125,416.29909868640596,422.537,0.926
0.126,416.29909868640596,422.565,0.926
0.127,416.29909868640596,422.602,0.926
0.128,416.29909868640596,422.655,0.926
0.129,416.29909868640596,422.71,0.926
0.13,416.29909868640596,422.78,0.927
0.131,416.29909868640596,422.867,0.926
0.132,416.29909868640596,422.957,0.926
0.133,416.29909868640596,423.052,0.927
0.134,416.29909868640596,423.15,0.927
0.135,416.29909868640596,423.255,0.927
0.136,416.29909868640596,423.353,0.927
0.137,416.29909868640596,423.454,0.926
0.138,416.29909868640596,423.573,0.924
0.139,416.29909868640596,423.679,0.923
0.14,416.29909868640596,423.769,0.923
0.141,416.29909868640596,423.863,0.921
0.142,416.29909868640596,423.964,0.92
0.143,416.29909868640596,424.05,0.92
0.144,416.29909868640596,424.124,0.919
0.145,416.29909868640596,424.208,0.918
0.146,416.29909868640596,424.29,0.917
0.147,416.29909868640596,424.356,0.916
0.148,416.29909868640596,424.419,0.915
0.149,416.29909868640596,424.49,0.914
0.15,416.29909868640596,424.858,0.914
0.151,416.29909868640596,424.905,0.915
0.152,416.29909868640596,424.961,0.916
0.153,416.29909868640596,425.019,0.917
0.154,416.29909868640596,425.058,0.918
0.155,416.29909868640596,425.096,0.919
0.156,416.29909868640596,425.158,0.919
0.157,416.29909868640596,425.214,0.92
0.158,416.29909868640596,425.267,0.921
0.159,416.29909868640596,425.322,0.921
0.16,416.29909868640596,425.383,0.923
0.161,416.29909868640596,425.435,0.923
0.162,416.29909868640596,425.491,0.924
0.163,416.29909868640596,425.566,0.924
0.164,416.29909868640596,425.629,0.925
0.165,416.29909868640596,425.696,0.925
0.166,416.29909868640596,425.772,0.925
0.167,416.29909868640596,425.844,0.926
0.168,416.29909868640596,425.904,0.925
0.169,416.29909868640596,425.961,0.925
0.17,416.29909868640596,426.042,0.924
0.171,416.29909868640596,426.112,0.925
0.172,416.29909868640596,426.168,0.924
0.173,416.29909868640596,426.231,0.923
0.174,416.29909868640596,426.289,0.923
0.175,416.29909868640596,426.336,0.923
0.176,416.29909868640596,426.37,0.922
0.177,416.29909868640596,426.419,0.922
0.178,416.29909868640596,426.453,0.922
0.179,416.29909868640596,426.472,0.922
0.18,416.29909868640596,426.487,0.921
0.181,416.29909868640596,426.49,0.921
0.182,416.29909868640596,426.484,0.921
0.183,416.29909868640596,426.458,0.921
0.184,416.29909868640596,426.441,0.921
0.185,416.29909868640596,426.405,0.921
0.186,416.29909868640596,426.353,0.922
0.187,416.29909868640596,426.288,0.921
0.188,416.29909868640596,426.207,0.922
0.189,416.29909868640596,426.123,0.922
0.19,416.29909868640596,426.019,0.923
0.191,416.29909868640596,425.919,0.923
0.192,416.29909868640596,425.803,0.924
0.193,416.29909868640596,425.676,0.924
0.194,416.29909868640596,425.542,0.923
0.195,416.29909868640596,425.398,0.922
0.196,416.29909868640596,425.257,0.921
0.197,416.29909868640596,425.096,0.921
0.198,416.29909868640596,424.943,0.919
0.199,416.29909868640596,424.782,0.917
0.2,416.29909868640596,424.316,0.917
0.201,416.29909868640596,424.149,0.921
0.202,416.29909868640596,423.972,0.924
0.203,416.29909868640596,423.813,0.928
0.204,416.29909868640596,423.642,0.931
0.205,416.29909868640596,423.481,0.932
0.206,416.29909868640596,423.324,0.933
0.207,416.29909868640596,423.169,0.933
0.208,416.29909868640596,423.021,0.933
0.209,416.29909868640596,422.869,0.932
0.21,416.29909868640596,422.737,0.931
0.211,416.29909868640596,422.607,0.929
0.212,416.29909868640596,422.482,0.928
0.213,416.29909868640596,422.36,0.926
0.214,416.29909868640596,422.239,0.924
0.215,416.29909868640596,422.14,0.922
0.216,416.29909868640596,422.032,0.92
0.217,416.29909868640596,421.937,0.918
0.218,416.29909868640596,421.852,0.915
0.219,416.29909868640596,421.772,0.913
0.22,416.29909868640596,421.694,0.911
0.221,416.29909868640596,421.614,0.91
0.222,416.29909868640596,421.558,0.909
0.223,416.29909868640596,421.496,0.907
0.224,416.29909868640596,421.438,0.906
0.225,416.29909868640596,421.39,0.904
0.226,416.29909868640596,421.351,0.903
0.227,416.29909868640596,421.314,0.902
0.228,416.29909868640596,421.271,0.901
0.229,416.29909868640596,420.938,0.903
0.23,416.29909868640596,420.924,0.902
0.231,416.29909868640596,420.907,0.902
0.232,416.29909868640596,420.893,0.9
0.233,416.29909868640596,420.885,0.901
0.234,416.29909868640596,420.896,0.901
0.235,416.29909868640596,421.219,0.9
0.236,416.29909868640596,420.909,0.901
0.237,416.29909868640596,421.251,0.9
0.238,416.29909868640596,421.281,0.901
0.239,416.29909868640596,421.312,0.903
