0.000   58.214   0.064
0.001   58.214   0.125
0.002   58.350   0.241
0.003   58.501   0.306
0.004   58.566   0.301
0.005   58.801   0.331
0.006   58.897   0.374
0.007   59.211   0.496
0.008   59.233   0.557
0.009   59.198   0.538
0.010   59.166   0.535
0.011   59.213   0.549
0.012   59.239   0.531
0.013   59.201   0.509
0.014   59.144   0.524
0.015   59.169   0.624
0.016   59.136   0.640
0.017   59.098   0.562
0.018   59.069   0.508
0.019   59.102   0.490
0.020   59.120   0.495
0.021   59.131   0.522
0.022   59.123   0.517
0.023   59.164   0.550
0.024   59.204   0.561
0.025   59.208   0.517
0.026   59.229   0.430
0.027   59.280   0.410
0.028   59.381   0.359
0.029   59.485   0.367
0.030   59.546   0.408
0.031   59.586   0.450
0.032   59.640   0.527
0.033   59.685   0.476
0.034   59.779   0.351
0.035   59.819   0.343
0.036   59.873   0.378
0.037   59.928   0.408
0.038   60.034   0.451
0.039   60.089   0.466
0.040   60.088   0.549
0.041   60.090   0.611
0.042   60.157   0.613
0.043   60.195   0.584
0.044   60.190   0.599
0.045   60.183   0.646
0.046   60.237   0.634
0.047   60.247   0.692
0.048   60.206   0.803
0.049   60.182   0.851
0.050   60.171   0.821
0.051   60.170   0.797
0.052   60.118   0.772
0.053   60.061   0.765
0.054   60.027   0.771
0.055   60.033   0.738
0.056   59.982   0.709
0.057   59.895   0.746
0.058   59.849   0.675
0.059   59.876   0.560
0.060   59.850   0.466
0.061   59.797   0.443
0.062   59.785   0.460
0.063   59.807   0.421
0.064   59.756   0.403
0.065   59.678   0.447
0.066   59.677   0.415
0.067   59.730   0.332
0.068   59.744   0.247
0.069   59.734   0.212
0.070   59.779   0.256
0.071   59.892   0.286
0.072   59.948   0.281
0.073   59.934   0.330
0.074   59.956   0.337
0.075   60.057   0.301
0.076   60.164   0.244
0.077   60.200   0.224
0.078   60.227   0.248
0.079   60.282   0.278
0.080   60.350   0.283
0.081   60.329   0.329
0.082   60.301   0.378
0.083   60.332   0.417
0.084   60.356   0.379
0.085   60.312   0.339
0.086   60.235   0.320
0.087   60.197   0.318
0.088   60.178   0.333
0.089   60.090   0.349
0.090   59.963   0.424
0.091   59.871   0.381
0.092   59.819   0.316
0.093   59.716   0.261
0.094   59.600   0.251
0.095   59.518   0.308
0.096   59.370   0.312
0.097   59.135   0.328
0.098   59.060   0.445
0.099   59.008   0.443
0.100   58.931   0.347
0.101   58.759   0.338
0.102   58.755   0.340
0.103   58.840   0.277
0.104   58.695   0.280
0.105   58.684   0.299
0.106   58.737   0.309
0.107   58.859   0.288
0.108   58.710   0.225
0.109   58.739   0.224
0.110   58.945   0.206
0.111   58.975   0.146
0.112   58.770   0.115
0.113   58.708   0.109
0.114   58.785   0.126
0.115   58.796   0.106
0.116   58.722   0.074
0.117   58.722   0.076
0.118   58.784   0.074
0.119   58.779   0.064
0.120   58.722   0.053
0.121   58.721   0.045
0.122   58.737   0.033
0.123   58.731   0.027
0.124   58.741   0.024
0.125   58.802   0.022
0.126   58.823   0.018
0.127   58.958   0.019
0.128   58.955   0.016
0.129   58.814   0.011
0.130   58.804   0.009
0.131   58.959   0.007
0.132   58.963   0.005
0.133   58.968   0.004
0.134   58.982   0.004
0.135   59.011   0.004
0.136   59.011   0.003
0.137   59.009   0.003
0.138   59.002   0.003
0.139   58.996   0.002
0.140   58.975   0.002
0.141   58.979   0.003
0.142   58.996   0.003
0.143   58.988   0.003
0.144   58.969   0.003
0.145   58.826   0.003
0.146   58.814   0.003
0.147   58.789   0.003
0.148   58.768   0.003
0.149   58.754   0.003
0.150   58.736   0.003
0.151   58.736   0.003
0.152   58.750   0.002
0.153   58.739   0.002
0.154   58.729   0.002
0.155   58.737   0.001
0.156   58.734   0.001
0.157   58.733   0.001
0.158   58.746   0.001
0.159   58.757   0.001
0.160   58.751   0.001
0.161   58.754   0.001
0.162   58.769   0.001
0.163   58.773   0.000
0.164   58.768   0.000
0.165   58.780   0.000
0.166   58.793   0.000
0.167   58.803   0.000
0.168   58.820   0.000
0.169   58.838   0.000
0.170   58.854   0.000
0.171   58.861   0.000
0.172   58.869   0.000
0.173   245.706   0.000
0.174   245.646   0.000
0.175   245.554   0.000
0.176   245.435   0.000
0.177   245.306   0.000
0.178   245.192   0.000
0.179   245.096   0.000
0.180   245.034   0.000
0.181   245.022   0.001
0.182   245.011   0.001
0.183   244.997   0.001
0.184   244.992   0.001
0.185   244.992   0.001
0.186   244.984   0.001
0.187   244.989   0.001
0.188   245.003   0.002
0.189   245.044   0.002
0.190   245.104   0.002
0.191   245.167   0.002
0.192   245.247   0.002
0.193   245.341   0.002
0.194   245.447   0.002
0.195   246.608   0.002
0.196   249.439   0.002
0.197   249.525   0.002
0.198   249.638   0.002
0.199   249.762   0.003
0.200   249.908   0.003
0.201   250.068   0.003
0.202   250.241   0.004
0.203   250.412   0.004
0.204   250.587   0.004
0.205   250.785   0.004
0.206   250.977   0.004
0.207   251.142   0.005
0.208   251.295   0.006
0.209   251.432   0.006
0.210   251.581   0.007
0.211   251.721   0.007
0.212   251.846   0.007
0.213   251.970   0.007
0.214   252.083   0.007
0.215   252.237   0.006
0.216   252.403   0.006
0.217   252.537   0.006
0.218   252.689   0.005
0.219   257.930   0.004
0.220   258.083   0.004
0.221   258.218   0.003
0.222   258.326   0.003
0.223   258.440   0.003
0.224   258.565   0.002
0.225   258.705   0.002
0.226   58.078   0.002
0.227   58.072   0.002
0.228   58.076   0.002
0.229   58.086   0.002
0.230   58.083   0.002
0.231   58.081   0.002
0.232   75.436   0.002
0.233   75.463   0.002
0.234   75.474   0.002
0.235   75.472   0.002
0.236   75.487   0.003
0.237   75.509   0.003
0.238   75.534   0.003
0.239   75.538   0.003
0.240   75.530   0.004
0.241   75.534   0.004
0.242   58.445   0.005
0.243   58.458   0.007
0.244   58.461   0.010
0.245   58.458   0.014
0.246   58.468   0.020
0.247   58.473   0.025
0.248   58.480   0.030
0.249   58.488   0.038
0.250   58.497   0.045
0.251   58.724   0.053
0.252   58.528   0.057
0.253   58.544   0.057
0.254   58.547   0.056
0.255   58.555   0.053
0.256   58.577   0.049
0.257   58.589   0.041
0.258   58.617   0.033
0.259   58.646   0.028
0.260   58.670   0.021
0.261   58.853   0.016
0.262   596.792   0.012
0.263   596.577   0.012
0.264   596.479   0.011
0.265   596.370   0.011
0.266   596.274   0.010
0.267   596.033   0.010
0.268   595.908   0.009
0.269   595.736   0.008
0.270   595.573   0.008
0.271   595.509   0.008
0.272   595.309   0.008
0.273   595.279   0.008
0.274   595.239   0.008
0.275   595.225   0.009
0.276   595.232   0.009
0.277   595.127   0.010
0.278   595.251   0.010
0.279   595.370   0.010
0.280   595.525   0.011
0.281   595.708   0.012
0.282   595.769   0.012
0.283   596.131   0.011
0.284   596.367   0.012
0.285   596.590   0.011
0.286   596.890   0.011
0.287   597.031   0.011
0.288   597.467   0.010
0.289   597.799   0.009
0.290   598.116   0.009
0.291   598.488   0.008
0.292   598.703   0.008
0.293   599.178   0.007
0.294   599.518   0.006
0.295   610.579   0.006
0.296   610.937   0.007
0.297   611.412   0.008
0.298   611.686   0.008
0.299   612.061   0.010
0.300   612.298   0.009
0.301   612.441   0.010
0.302   612.629   0.010
0.303   612.557   0.010
0.304   612.585   0.010
0.305   612.548   0.010
0.306   612.289   0.009
0.307   612.240   0.009
0.308   611.925   0.008
0.309   611.652   0.008
0.310   611.380   0.007
0.311   610.799   0.006
0.312   599.822   0.006
0.313   599.618   0.006
0.314   599.408   0.007
0.315   599.085   0.008
0.316   598.858   0.008
0.317   598.632   0.009
0.318   598.366   0.009
0.319   598.164   0.009
0.320   597.813   0.010
0.321   597.536   0.010
0.322   597.306   0.010
0.323   597.048   0.010
0.324   596.842   0.010
0.325   596.526   0.011
0.326   596.300   0.011
0.327   596.106   0.011
0.328   595.858   0.011
0.329   595.666   0.011
0.330   595.316   0.012
0.331   595.056   0.011
0.332   594.322   0.011
0.333   594.040   0.011
0.334   593.815   0.010
0.335   593.472   0.009
0.336   593.178   0.008
0.337   592.894   0.008
0.338   592.588   0.008
0.339   592.286   0.007
0.340   591.885   0.007
0.341   591.571   0.007
0.342   591.274   0.008
0.343   591.005   0.007
0.344   590.721   0.007
0.345   590.385   0.007
0.346   590.099   0.008
0.347   589.806   0.008
0.348   589.581   0.008
0.349   58.810   0.008
0.350   58.800   0.010
0.351   58.812   0.013
0.352   58.812   0.019
0.353   58.808   0.021
0.354   58.813   0.027
0.355   58.806   0.030
0.356   58.814   0.034
0.357   58.820   0.041
0.358   58.819   0.042
0.359   58.834   0.050
0.360   58.834   0.050
0.361   58.843   0.053
0.362   58.849   0.060
0.363   58.851   0.061
0.364   58.868   0.069
0.365   58.868   0.066
0.366   58.870   0.069
0.367   58.869   0.071
0.368   58.874   0.071
0.369   58.885   0.073
0.370   58.876   0.072
0.371   58.873   0.074
0.372   58.875   0.074
0.373   58.881   0.072
0.374   58.884   0.071
0.375   58.875   0.069
