0.000   110.153   0.286
0.001   110.038   0.207
0.002   109.835   0.182
0.003   109.758   0.108
0.004   105.333   0.073
0.005   105.601   0.083
0.006   104.674   0.113
0.007   101.521   0.115
0.008   101.217   0.129
0.009   101.013   0.143
0.010   100.828   0.140
0.011   100.566   0.155
0.012   99.705   0.186
0.013   99.492   0.235
0.014   99.349   0.230
0.015   99.380   0.213
0.016   99.340   0.223
0.017   99.154   0.213
0.018   99.039   0.179
0.019   99.035   0.143
0.020   99.025   0.134
0.021   98.041   0.107
0.022   111.744   0.117
0.023   111.999   0.158
0.024   120.557   0.183
0.025   116.164   0.204
0.026   116.277   0.229
0.027   117.138   0.174
0.028   120.071   0.138
0.029   120.361   0.097
0.030   138.933   0.117
0.031   138.622   0.138
0.032   138.299   0.121
0.033   137.379   0.098
0.034   138.040   0.104
0.035   138.193   0.116
0.036   138.379   0.112
0.037   138.388   0.102
0.038   138.461   0.083
0.039   138.619   0.071
0.040   138.747   0.056
0.041   138.796   0.043
0.042   138.884   0.034
0.043   138.063   0.047
0.044   138.897   0.068
0.045   138.941   0.070
0.046   138.920   0.073
0.047   138.709   0.071
0.048   136.043   0.066
0.049   135.919   0.075
0.050   135.865   0.081
0.051   136.304   0.070
0.052   135.615   0.064
0.053   135.432   0.069
0.054   135.317   0.080
0.055   134.632   0.095
0.056   134.418   0.122
0.057   134.289   0.165
0.058   133.970   0.189
0.059   133.071   0.213
0.060   132.874   0.212
0.061   132.834   0.213
0.062   131.877   0.236
0.063   131.606   0.279
0.064   131.432   0.231
0.065   131.391   0.201
0.066   131.106   0.249
0.067   130.816   0.252
0.068   130.562   0.152
0.069   249.305   0.131
0.070   248.982   0.148
0.071   248.530   0.152
0.072   246.653   0.139
0.073   245.095   0.124
0.074   234.921   0.136
0.075   234.746   0.196
0.076   234.380   0.215
0.077   233.547   0.212
0.078   233.458   0.223
0.079   233.130   0.192
0.080   232.789   0.137
0.081   232.754   0.103
0.082   232.755   0.087
0.083   427.247   0.067
0.084   426.425   0.071
0.085   422.810   0.071
0.086   410.019   0.065
0.087   409.076   0.083
0.088   66.110   0.084
0.089   66.406   0.074
0.090   66.379   0.070
0.091   144.867   0.066
0.092   145.105   0.090
0.093   146.882   0.129
0.094   147.027   0.139
0.095   147.028   0.167
0.096   146.549   0.194
0.097   146.936   0.244
0.098   146.927   0.236
0.099   146.774   0.208
0.100   146.518   0.170
0.101   146.341   0.159
0.102   146.282   0.144
0.103   146.179   0.133
0.104   145.115   0.109
0.105   144.416   0.097
0.106   394.516   0.089
0.107   413.534   0.073
0.108   412.039   0.069
0.109   414.564   0.065
0.110   415.549   0.083
0.111   415.588   0.102
0.112   415.727   0.116
0.113   416.035   0.125
0.114   416.211   0.154
0.115   416.115   0.143
0.116   416.086   0.138
0.117   417.809   0.155
0.118   416.159   0.156
0.119   415.787   0.133
0.120   411.210   0.111
0.121   415.629   0.120
0.122   415.216   0.134
0.123   412.063   0.130
0.124   409.976   0.121
0.125   409.693   0.120
0.126   145.520   0.132
0.127   145.644   0.161
0.128   145.230   0.173
0.129   145.680   0.202
