0.000   115.659   0.000
0.001   115.092   0.001
0.002   114.673   0.001
0.003   112.168   0.002
0.004   111.472   0.002
0.005   111.015   0.002
0.006   110.652   0.002
0.007   110.409   0.001
0.008   109.386   0.000
0.009   108.783   0.000
0.010   105.031   0.000
0.011   104.603   0.000
0.012   104.400   0.000
0.013   104.303   0.000
0.014   416.332   0.000
0.015   416.044   0.000
0.016   415.792   0.000
0.017   414.780   0.000
0.018   929.822   0.000
0.019   73.242   0.000
0.020   73.472   0.000
0.021   73.643   0.000
0.022   73.869   0.000
0.023   73.992   0.001
0.024   74.049   0.001
0.025   74.102   0.001
0.026   74.167   0.001
0.027   74.194   0.000
0.028   74.213   0.000
0.029   74.303   0.000
0.030   74.404   0.000
0.031   74.531   0.000
0.032   74.682   0.000
0.033   74.883   0.000
0.034   75.014   0.000
0.035   75.102   0.000
0.036   75.278   0.000
0.037   75.605   0.000
0.038   75.922   0.001
0.039   76.132   0.002
0.040   76.391   0.001
0.041   76.701   0.001
0.042   76.833   0.000
0.043   77.033   0.000
0.044   106.827   0.000
0.045   106.729   0.000
0.046   106.514   0.000
0.047   106.365   0.000
0.048   106.186   0.000
0.049   105.923   0.000
0.050   105.812   0.000
0.051   105.720   0.000
0.052   105.646   0.000
0.053   105.594   0.000
0.054   105.598   0.000
0.055   105.627   0.000
0.056   105.619   0.000
0.057   105.664   0.000
0.058   105.783   0.000
0.059   105.958   0.000
0.060   106.303   0.000
0.061   106.541   0.000
0.062   106.678   0.000
0.063   106.908   0.000
0.064   399.272   0.000
0.065   399.303   0.000
0.066   399.543   0.000
0.067   400.042   0.000
0.068   400.548   0.000
0.069   401.067   0.000
0.070   107.238   0.000
0.071   106.491   0.000
0.072   106.299   0.000
0.073   106.210   0.000
0.074   106.180   0.000
0.075   108.782   0.000
0.076   109.277   0.000
0.077   109.424   0.000
0.078   109.495   0.000
0.079   109.593   0.000
0.080   109.613   0.000
0.081   109.575   0.000
0.082   109.572   0.000
0.083   109.604   0.000
0.084   109.620   0.000
0.085   109.593   0.000
0.086   109.519   0.000
0.087   109.179   0.000
0.088   108.798   0.000
0.089   108.385   0.000
0.090   107.505   0.000
0.091   106.849   0.000
0.092   106.321   0.000
0.093   932.843   0.000
0.094   933.924   0.000
0.095   608.148   0.000
0.096   608.649   0.000
0.097   609.143   0.000
0.098   609.776   0.000
0.099   610.425   0.000
0.100   610.972   0.000
0.101   611.117   0.000
0.102   611.360   0.000
0.103   611.558   0.000
0.104   611.793   0.001
0.105   611.803   0.001
0.106   612.104   0.002
0.107   612.646   0.005
0.108   613.195   0.013
0.109   613.536   0.020
0.110   614.237   0.016
0.111   615.380   0.015
0.112   61.309   0.027
0.113   61.371   0.028
0.114   61.428   0.026
0.115   61.494   0.027
0.116   61.530   0.031
0.117   61.611   0.025
0.118   61.651   0.019
0.119   61.676   0.017
0.120   61.758   0.018
0.121   618.316   0.015
0.122   617.724   0.014
0.123   617.507   0.014
0.124   616.561   0.016
0.125   615.437   0.021
0.126   62.449   0.030
0.127   62.585   0.036
0.128   62.746   0.031
0.129   62.852   0.041
0.130   62.831   0.086
0.131   62.839   0.091
0.132   62.883   0.061
0.133   62.930   0.078
0.134   62.888   0.106
0.135   62.915   0.090
0.136   62.932   0.062
0.137   62.994   0.044
0.138   62.967   0.024
0.139   62.847   0.014
0.140   62.745   0.011
0.141   173.225   0.009
0.142   178.154   0.013
0.143   178.968   0.021
0.144   179.320   0.038
0.145   179.852   0.053
0.146   181.285   0.126
0.147   182.566   0.220
0.148   183.321   0.200
0.149   184.248   0.087
0.150   188.514   0.108
0.151   189.557   0.145
0.152   189.807   0.131
0.153   192.305   0.085
0.154   192.579   0.075
0.155   192.363   0.059
0.156   190.367   0.059
0.157   190.181   0.063
0.158   188.303   0.071
0.159   186.669   0.094
0.160   186.257   0.091
0.161   184.242   0.147
0.162   183.685   0.238
0.163   183.339   0.241
0.164   183.201   0.193
0.165   183.314   0.148
0.166   164.939   0.163
0.167   164.771   0.200
0.168   164.650   0.157
0.169   164.210   0.097
0.170   164.492   0.063
0.171   164.251   0.035
0.172   164.126   0.024
0.173   163.045   0.017
0.174   147.896   0.018
0.175   146.683   0.023
0.176   146.617   0.026
0.177   146.993   0.025
0.178   146.325   0.025
0.179   146.143   0.031
0.180   628.035   0.056
0.181   628.643   0.103
0.182   629.645   0.142
0.183   630.781   0.171
0.184   632.051   0.183
0.185   635.141   0.197
0.186   634.543   0.232
0.187   653.912   0.261
0.188   654.459   0.351
0.189   655.002   0.419
0.190   655.563   0.503
0.191   656.156   0.610
0.192   656.728   0.687
0.193   657.061   0.736
0.194   657.136   0.794
0.195   657.152   0.858
0.196   657.383   0.891
0.197   657.560   0.910
0.198   657.510   0.926
0.199   657.468   0.938
0.200   657.576   0.947
0.201   657.676   0.954
0.202   657.673   0.961
0.203   657.519   0.966
0.204   657.435   0.967
0.205   657.473   0.967
0.206   657.391   0.968
0.207   657.143   0.969
0.208   656.983   0.969
0.209   656.907   0.967
0.210   656.709   0.964
0.211   656.479   0.963
0.212   656.337   0.961
0.213   654.759   0.959
0.214   654.581   0.962
0.215   654.459   0.961
0.216   654.418   0.960
0.217   654.368   0.960
0.218   654.251   0.959
0.219   654.149   0.957
0.220   654.093   0.956
0.221   654.058   0.956
0.222   653.976   0.956
0.223   653.901   0.953
0.224   653.909   0.948
0.225   653.910   0.944
0.226   653.885   0.941
0.227   653.902   0.938
0.228   653.914   0.935
0.229   653.874   0.936
0.230   653.887   0.936
0.231   653.922   0.934
0.232   653.923   0.933
0.233   653.911   0.931
0.234   653.947   0.929
0.235   653.971   0.928
0.236   653.968   0.929
0.237   653.968   0.930
0.238   653.948   0.933
0.239   653.946   0.933
0.240   653.953   0.932
0.241   653.915   0.932
0.242   653.875   0.933
0.243   653.868   0.933
0.244   653.833   0.933
0.245   653.779   0.931
0.246   653.749   0.930
0.247   653.704   0.933
0.248   653.651   0.936
0.249   653.612   0.936
0.250   653.564   0.936
0.251   653.503   0.936
0.252   653.458   0.937
0.253   653.392   0.939
0.254   653.345   0.938
0.255   653.355   0.937
0.256   653.350   0.940
0.257   653.308   0.942
0.258   653.289   0.940
0.259   653.287   0.939
0.260   653.285   0.940
0.261   653.301   0.940
0.262   653.301   0.938
0.263   653.297   0.937
0.264   653.327   0.935
0.265   653.347   0.934
0.266   653.337   0.934
0.267   653.346   0.933
0.268   653.366   0.933
0.269   653.378   0.934
0.270   653.399   0.932
0.271   653.412   0.932
0.272   653.428   0.933
0.273   653.467   0.931
0.274   653.512   0.929
0.275   653.548   0.929
0.276   653.594   0.931
0.277   653.644   0.931
0.278   653.693   0.930
0.279   653.769   0.927
0.280   653.834   0.927
0.281   653.875   0.927
0.282   653.948   0.925
0.283   654.038   0.922
0.284   654.093   0.921
0.285   654.128   0.921
0.286   654.186   0.918
0.287   654.229   0.918
0.288   654.265   0.919
0.289   654.319   0.917
0.290   654.365   0.914
0.291   654.388   0.912
0.292   654.410   0.911
0.293   654.413   0.911
0.294   654.414   0.910
0.295   654.437   0.910
0.296   654.444   0.911
0.297   654.435   0.910
0.298   655.203   0.908
0.299   655.222   0.906
0.300   655.217   0.906
0.301   655.245   0.907
0.302   655.293   0.908
0.303   655.332   0.908
0.304   655.366   0.910
0.305   655.405   0.913
0.306   655.465   0.913
0.307   655.559   0.911
0.308   655.649   0.911
0.309   655.709   0.912
0.310   655.782   0.913
0.311   655.867   0.914
0.312   655.937   0.914
0.313   656.002   0.913
0.314   656.071   0.913
0.315   656.144   0.914
0.316   656.204   0.915
0.317   656.244   0.916
0.318   656.262   0.918
0.319   656.286   0.918
0.320   656.325   0.919
0.321   656.352   0.921
0.322   656.371   0.923
0.323   656.391   0.924
0.324   656.396   0.924
0.325   656.387   0.925
0.326   656.394   0.926
0.327   656.416   0.927
0.328   656.437   0.928
0.329   656.457   0.927
0.330   656.500   0.927
0.331   656.528   0.927
0.332   656.551   0.928
0.333   656.590   0.927
0.334   656.637   0.925
0.335   656.681   0.923
0.336   656.724   0.924
0.337   656.754   0.923
0.338   656.790   0.922
0.339   656.812   0.922
0.340   656.815   0.921
0.341   656.832   0.921
0.342   656.860   0.920
0.343   656.848   0.919
0.344   656.819   0.920
0.345   656.812   0.920
0.346   656.799   0.920
0.347   656.767   0.921
0.348   656.726   0.924
