time,ref_freq,est_freq,confidence
0.0,0.0,56.456,0.064
0.001,0.0,58.253,0.094
0.002,0.0,58.261,0.116
0.003,0.0,58.229,0.126
0.004,0.0,58.188,0.124
0.005,0.0,58.152,0.141
0.006,0.0,57.129,0.168
0.007,0.0,57.105,0.168
0.008,0.0,57.121,0.17
0.009,0.0,57.109,0.177
0.01,0.0,57.064,0.196
0.011,0.0,57.059,0.191
0.012,0.0,57.094,0.188
0.013,0.0,57.109,0.182
0.014,0.0,57.079,0.174
0.015,0.0,57.089,0.175
0.016,0.0,57.15,0.174
0.017,0.0,57.194,0.169
0.018,0.0,57.163,0.15
0.019,0.0,57.141,0.134
0.02,0.0,57.192,0.123
0.021,0.0,57.242,0.116
0.022,0.0,57.226,0.105
0.023,0.0,57.207,0.1
0.024,0.0,57.25,0.103
0.025,0.0,57.285,0.099
0.026,0.0,57.276,0.08
0.027,0.0,57.272,0.062
0.028,0.0,57.327,0.057
0.029,0.0,57.377,0.052
0.03,0.0,58.24,0.056
0.031,0.0,58.279,0.056
0.032,0.0,58.297,0.055
0.033,0.0,58.336,0.062
0.034,0.0,58.407,0.069
0.035,0.0,58.463,0.07
0.036,0.0,58.506,0.071
0.037,0.0,58.559,0.077
0.038,0.0,58.605,0.087
0.039,0.0,58.629,0.09
0.04,0.0,58.653,0.09
0.041,0.0,58.678,0.095
0.042,0.0,58.684,0.096
0.043,0.0,58.699,0.096
0.044,0.0,58.741,0.093
0.045,0.0,58.749,0.089
0.046,0.0,58.743,0.088
0.047,0.0,58.76,0.096
0.048,0.0,58.784,0.092
0.049,0.0,58.919,0.083
0.05,0.0,58.905,0.089
0.051,0.0,58.92,0.089
0.052,0.0,58.934,0.08
0.053,0.0,58.919,0.073
0.054,0.0,58.916,0.076
0.055,0.0,58.933,0.07
0.056,0.0,58.915,0.054
0.057,0.0,58.883,0.046
0.058,0.0,58.88,0.043
0.059,0.0,58.883,0.037
0.06,0.0,58.874,0.032
0.061,0.0,58.885,0.029
0.062,0.0,58.89,0.027
0.063,0.0,58.888,0.025
0.064,0.0,58.912,0.023
0.065,0.0,58.924,0.019
0.066,0.0,58.911,0.017
0.067,0.0,58.919,0.018
0.068,0.0,58.953,0.017
0.069,0.0,58.968,0.016
0.07,0.0,58.969,0.016
0.071,0.0,58.979,0.016
0.072,0.0,58.971,0.017
0.073,0.0,75.366,0.02
0.074,0.0,75.364,0.022
0.075,0.0,75.354,0.022
0.076,0.0,75.354,0.028
0.077,0.0,75.35,0.036
0.078,0.0,75.342,0.045
0.079,0.0,75.342,0.054
0.08,0.0,75.352,0.065
0.081,0.0,75.362,0.071
0.082,0.0,75.38,0.078
0.083,0.0,75.396,0.083
0.084,0.0,75.403,0.08
0.085,0.0,75.409,0.078
0.086,0.0,75.409,0.08
0.087,0.0,75.408,0.074
0.088,0.0,75.411,0.063
0.089,0.0,75.42,0.057
0.09,0.0,75.427,0.053
0.091,0.0,75.422,0.043
0.092,0.0,75.415,0.038
0.093,0.0,75.421,0.037
0.094,0.0,75.413,0.034
0.095,0.0,75.387,0.03
0.096,0.0,75.38,0.031
0.097,0.0,75.402,0.028
0.098,0.0,75.399,0.022
0.099,0.0,75.392,0.02
0.1,0.0,75.412,0.019
0.101,0.0,75.439,0.018
0.102,0.0,75.423,0.017
0.103,0.0,75.411,0.017
0.104,0.0,75.412,0.019
0.105,0.0,75.416,0.02
0.106,0.0,75.416,0.02
0.107,0.0,75.414,0.021
0.108,0.0,75.422,0.024
0.109,0.0,75.444,0.025
0.11,0.0,75.468,0.028
0.111,0.0,75.472,0.03
0.112,0.0,75.47,0.031
0.113,0.0,75.498,0.03
0.114,0.0,75.542,0.03
0.115,0.0,75.571,0.032
0.116,0.0,58.755,0.034
0.117,0.0,58.735,0.035
0.118,0.0,58.725,0.039
0.119,0.0,58.716,0.042
0.12,0.0,58.708,0.044
0.121,0.0,58.702,0.044
0.122,0.0,58.69,0.047
0.123,0.0,58.689,0.048
0.124,0.0,58.683,0.045
0.125,0.0,58.672,0.047
0.126,0.0,58.658,0.049
0.127,0.0,58.65,0.052
0.128,0.0,58.661,0.058
0.129,0.0,58.656,0.062
0.13,0.0,58.64,0.063
0.131,0.0,58.627,0.061
0.132,0.0,58.621,0.061
0.133,0.0,58.615,0.054
0.134,0.0,57.263,0.047
0.135,0.0,56.702,0.046
0.136,0.0,56.678,0.039
0.137,0.0,56.666,0.033
0.138,0.0,56.672,0.027
0.139,0.0,56.674,0.019
0.14,0.0,56.656,0.015
0.141,0.0,56.661,0.01
0.142,0.0,56.938,0.008
0.143,0.0,56.951,0.006
0.144,0.0,56.98,0.005
0.145,0.0,56.981,0.004
0.146,0.0,77.978,0.003
0.147,0.0,78.044,0.004
0.148,0.0,78.111,0.003
0.149,0.0,78.225,0.003
0.15,0.0,78.327,0.003
0.151,0.0,78.545,0.003
0.152,0.0,78.62,0.003
0.153,0.0,78.726,0.003
0.154,0.0,78.819,0.003
0.155,0.0,78.883,0.003
0.156,0.0,78.96,0.002
0.157,0.0,79.026,0.003
0.158,0.0,79.08,0.003
0.159,0.0,79.105,0.003
0.16,0.0,79.145,0.002
0.161,0.0,79.172,0.003
0.162,408.47377237810565,79.193,0.003
0.163,408.47377237810565,79.201,0.003
0.164,408.47377237810565,79.207,0.003
0.165,408.47377237810565,79.229,0.003
0.166,408.47377237810565,79.239,0.003
0.167,408.47377237810565,79.255,0.003
0.168,408.47377237810565,79.27,0.003
0.169,408.47377237810565,79.283,0.004
0.17,408.47377237810565,79.298,0.003
