time,ref_freq,est_freq,confidence
0.0,0.0,61.409,0.019
0.001,0.0,61.397,0.019
0.002,0.0,61.118,0.028
0.003,0.0,61.158,0.048
0.004,0.0,61.445,0.078
0.005,0.0,61.222,0.081
0.006,0.0,61.193,0.079
0.007,0.0,61.202,0.073
0.008,0.0,73.828,0.083
0.009,0.0,73.511,0.104
0.01,0.0,73.6,0.09
0.011,0.0,73.96,0.081
0.012,0.0,73.953,0.089
0.013,0.0,73.972,0.1
0.014,0.0,74.057,0.094
0.015,0.0,74.131,0.085
0.016,0.0,74.18,0.07
0.017,0.0,74.219,0.071
0.018,0.0,74.249,0.081
0.019,0.0,74.308,0.074
0.02,0.0,74.393,0.074
0.021,0.0,74.971,0.076
0.022,0.0,75.023,0.079
0.023,0.0,74.994,0.091
0.024,0.0,74.999,0.103
0.025,0.0,75.061,0.092
0.026,0.0,75.086,0.081
0.027,0.0,75.087,0.074
0.028,0.0,75.119,0.063
0.029,0.0,75.147,0.05
0.03,0.0,75.16,0.044
0.031,0.0,75.198,0.038
0.032,0.0,75.215,0.03
0.033,0.0,75.157,0.03
0.034,0.0,75.109,0.031
0.035,0.0,75.131,0.025
0.036,0.0,75.35,0.018
0.037,0.0,75.367,0.016
0.038,0.0,75.191,0.016
0.039,0.0,75.204,0.014
0.04,0.0,75.428,0.012
0.041,0.0,75.42,0.011
0.042,0.0,75.406,0.01
0.043,0.0,75.374,0.009
0.044,0.0,75.348,0.011
0.045,0.0,75.348,0.012
0.046,0.0,59.392,0.01
0.047,0.0,59.14,0.009
0.048,0.0,75.285,0.011
0.049,0.0,75.044,0.012
0.05,0.0,74.955,0.012
0.051,0.0,74.92,0.012
0.052,0.0,74.931,0.013
0.053,0.0,74.928,0.013
0.054,0.0,74.869,0.015
0.055,0.0,74.834,0.019
0.056,0.0,74.878,0.023
0.057,0.0,74.877,0.023
0.058,0.0,74.805,0.024
0.059,0.0,74.748,0.028
0.06,0.0,74.812,0.034
0.061,0.0,74.868,0.035
0.062,0.0,74.815,0.036
0.063,0.0,74.771,0.037
0.064,0.0,74.826,0.039
0.065,0.0,74.861,0.043
0.066,0.0,74.843,0.046
0.067,0.0,74.854,0.048
0.068,0.0,74.89,0.049
0.069,0.0,74.933,0.048
0.07,0.0,74.959,0.045
0.071,0.0,74.998,0.043
0.072,0.0,75.063,0.044
0.073,0.0,75.31,0.049
0.074,0.0,75.319,0.058
0.075,0.0,75.155,0.055
0.076,0.0,75.234,0.057
0.077,0.0,75.547,0.063
0.078,0.0,75.575,0.062
0.079,0.0,75.661,0.049
