1.0,1.0,0.35663268420731337,0.4196236172963655,50,0
0.9259445481970981,0.9247661651077674,0.367682070691655,0.45287409820805213,50,10
0.7743858640999857,0.67059780398536,0.40327208351138516,0.5376124663760319,50,20
0.7098118086481827,0.49247661651077673,0.4245162078017215,0.5774134790528234,50,30
0.6746157161327395,0.3859292395282635,0.43580977962273365,0.599339863713799,50,40
0.6236172963654647,0.31598210654737696,0.4386179109944448,0.633840129002534,50,50
0.5810228415457549,0.2627084180561204,0.43635919663024236,0.6595376437136853,50,60
0.5181008475793708,0.20374135827572185,0.4270801538367621,0.6984611118813254,50,70
0.4342766843844275,0.11915412769418463,0.4103534582748306,0.7535560701290109,50,80
0.17985921562993823,0.0,0.28282766619864474,0.8682108626198083,50,90
