1.0,0.9983525535420099,0.5598926778604812,0.5749522243455847,50,0
0.968890271543487,0.9802306425041186,0.5518867924528302,0.5844227329021604,50,10
0.8929380916403715,0.9703459637561779,0.5331054180370435,0.6122337248656181,50,20
0.8211635038442736,0.9489291598023064,0.5151895447464082,0.6426367916869622,50,30
0.7519221367939203,0.929159802306425,0.4978795222433789,0.6774632070453337,50,40
0.6901915470423536,0.9028006589785832,0.48091570019041024,0.7117836445589182,50,50
0.6252610995066886,0.8484349258649094,0.46144192487450236,0.7513682564503519,50,60
0.5475312208346296,0.7116968698517299,0.43162541111303443,0.7953733766233766,50,70
0.4441580374205591,0.500823723228995,0.3862731521550978,0.8628176906143686,50,80
0.18972490111550597,0.22240527182866557,0.19564652934048815,0.9484656828297026,50,90
