1.0,1.0,0.5185958285704819,0.5988560059686645,50,0
0.9750540431962964,0.8978986402966626,0.5317164488179845,0.6135101728501638,50,10
0.9396055324928739,0.6495673671199012,0.5633749150969966,0.6346608029969867,50,20
0.88824058309261,0.4850432632880099,0.5828404817520667,0.6680019814348173,50,30
0.8035888508407782,0.3466007416563659,0.5979656412040488,0.7334428414988335,50,40
0.7347005146060107,0.257725587144623,0.6032337690306976,0.7917719046999089,50,50
0.710902377900637,0.1969097651421508,0.6037141957821844,0.8058179273970022,50,60
0.6888833623476747,0.15834363411619284,0.5971041863393138,0.8118300472091086,50,70
0.6579878713676276,0.10160692212608158,0.585027251793317,0.8154092164558803,50,80
0.33659824383524956,0.020642768850432633,0.3853188211321505,0.871611253196931,50,90
