1.0,1.0,0.1318401720121842,0.14597468555330714,50,0
0.06392096179026306,0.0928941524796447,0.09478588066654721,0.12042209807572936,50,10
0.00880847518152601,0.017024426350851222,0.0961834796631428,0.12612612612612611,50,20
0.0006348450581280007,0.0033308660251665434,0.09707937645583228,1.0,50,30
0.00035710034519700033,0.0011102886750555144,0.0970435405841247,1.0,50,40
0.0,0.0,0.09682852535387923,0.0,50,50
0.0,0.0,0.09682852535387923,0.0,50,60
0.0,0.0,0.09682852535387923,0.0,50,70
0.0,0.0,0.09682852535387923,0.0,50,80
0.0,0.0,0.09682852535387923,0.0,50,90
