1.0,0.9996312684365781,0.46136485760343904,0.5109709161607745,50,0
0.6210768559298496,0.5180678466076696,0.49894322049077555,0.8062991119913115,50,10
0.5748918779510376,0.31821533923303835,0.5135231954146516,0.8617571951135344,50,20
0.5477125738999326,0.19616519174041297,0.5207952713594841,0.8952477542741234,50,30
0.5281514105463635,0.15007374631268436,0.5210818556331721,0.9196153557208324,50,40
0.5118438281157005,0.1301622418879056,0.5171054988357514,0.936124031007752,50,50
0.4943062333849145,0.11762536873156341,0.507898979043525,0.9459784877187349,50,60
0.47291989048922745,0.09660766961651918,0.49593408561705177,0.9559526805940096,50,70
0.4160615799706384,0.03982300884955752,0.45566899516389037,0.9647148579057792,50,80
0.1788279173114312,0.011430678466076696,0.25330467490596453,0.9740403816285778,50,90
