1.0,0.9791666666666666,0.6394406010563118,0.6416573348264277,50,0
0.9703620754012692,0.3958333333333333,0.6354236405564234,0.6549469149099861,50,10
0.9153415453527436,0.25,0.6203228446031391,0.6771878313351276,50,20
0.8461366181410974,0.1875,0.5947333184557019,0.7019587083112758,50,30
0.7699888017917134,0.16666666666666666,0.5645317265491334,0.7319177816560015,50,40
0.7044419559537141,0.0625,0.5388678122442907,0.762929207291225,50,50
0.6307577454273983,0.0,0.50598824667113,0.7993845425494142,50,60
0.555431131019037,0.0,0.4628431153760321,0.8298387096774194,50,70
0.4477043673012318,0.0,0.3887525106003124,0.863431715857929,50,80
0.19895483389324375,0.0,0.1896154132262144,0.9384615384615385,50,90
