1.0,0.999407231772377,0.08678003291278114,0.09556912289185758,50,0
0.7498035422837454,0.17249555423829283,0.15414152495885902,0.11399548532731377,50,10
0.6802877349936529,0.1025489033787789,0.15304443225452552,0.11338190865470055,50,20
0.6304781478570997,0.07172495554238292,0.1482720789906747,0.1090124640460211,50,30
0.5787946563501178,0.043272080616478956,0.1442128359846407,0.10600522193211488,50,40
0.5250559148884725,0.029045643153526972,0.13571036752605595,0.09624683398572416,50,50
0.4698664087529469,0.02133965619442798,0.1301700493691717,0.09288562974398559,50,60
0.40482379254065165,0.014819205690574985,0.12506856829402085,0.0922801254292967,50,70
0.3378468234298495,0.008298755186721992,0.117937465715853,0.0853462157809984,50,80
0.15625944508251224,0.0,0.10197476686780033,0.06653771760154739,50,90
