1.0,0.9998384491114701,0.32099904905744814,0.38817480719794345,50,0
0.4027871735895007,0.25621970920840065,0.4496559825474073,0.9634699361773598,50,10
0.3996414558246516,0.21050080775444266,0.4571236784695419,0.969699534490055,50,20
0.3969016371262346,0.19563812600969305,0.45905353247189123,0.9744332708368842,50,30
0.3945000676498444,0.1877221324717286,0.45966884824075627,0.978050244362514,50,40
0.39250439723988634,0.17948303715670436,0.4603680707053756,0.9807824887969666,50,50
0.39023812745230685,0.1715670436187399,0.4607036974883929,0.9832712143538181,50,60
0.38401434176701393,0.16365105008077543,0.4580466521228394,0.9865233858891923,50,70
0.3700784738195102,0.15298869143780292,0.44960004475023774,0.9900374737226945,50,80
0.24269381680422136,0.09596122778675283,0.3565754880572803,0.9969337979094076,50,90
