1.0,0.9989572471324296,0.6022875532747674,0.6284547311095984,50,0
0.9019287497163604,0.7685088633993743,0.5910672349308516,0.6726879339840999,50,10
0.8293623780349444,0.6986444212721585,0.5729755588414369,0.7051162790697675,50,20
0.7624687996369413,0.6287799791449427,0.5587109680786292,0.7434676507350753,50,30
0.7176764238711142,0.5922836287799792,0.5454901278594416,0.7684330340204881,50,40
0.671976401179941,0.5662148070907195,0.5316169435504914,0.7974606604984129,50,50
0.620739732244157,0.5443169968717414,0.5101330781943115,0.8256324023980114,50,60
0.5562968005445882,0.5005213764337852,0.47903800991563017,0.8595203132648067,50,70
0.44433855230315406,0.3691345151199166,0.41415151778724885,0.9108364824839138,50,80
0.20544588155207624,0.27632950990615224,0.21988344785596242,0.9635520212060967,50,90
