1.0,0.9997919700436863,0.5854664714011675,0.6498832257178184,50,0
0.7509273251820305,0.454961514458082,0.6138899775169654,0.82760092694231,50,10
0.636946467005541,0.3407530684418556,0.5561560198840783,0.8553454597742469,50,20
0.6050739570453817,0.2627418348242147,0.5521131989851694,0.878793612351472,50,30
0.592984384301873,0.23653006032868734,0.5499886553495184,0.887867789018457,50,40
0.5828181526766497,0.22612856251300187,0.547286565871166,0.8962442052329693,50,50
0.5662636809085497,0.21447888495943415,0.5414492275324354,0.9087380211071125,50,60
0.541054174108165,0.18868317037653423,0.5286400858068109,0.9195514176893779,50,70
0.4844758895452672,0.13293114208446016,0.4934304160392731,0.9335979961245806,50,80
0.29598845995329026,0.024131474932390266,0.35263299024360056,0.959619401253191,50,90
